label;count;min;median;mean;max;std;centroid_norm;aliases
Alexis Zara;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alexxa Vice;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alia Starr;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Antoinette;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Campbell;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Chambers;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Dumb;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Goods;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alice Jensen;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Johnson;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Kingsnorth;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Koks;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Lighthouse;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice May;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Miller;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Moore;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Nysm;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Sadique;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Violette;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alice Wayne;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Wonderlust;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alice Xo;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alicia Avery;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alicia Fox;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alicia Kittens;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alicia Poz;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alicia Reign;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alicia Williams;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alicia Zemani;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alin Luxe;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alin X;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alina Ali;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alina Annelise;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alisa Chearry;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alisa Lee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alisa Pie;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alisha Adams;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alison Angel;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alison Lee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alita Lee;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alix Lovell;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Aliza Haze;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Allegra Sphynx;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alley Baggett;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alli Grove;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alli May;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allie Nicole;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allie Pearson;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allie Rose;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allison Banks;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allison Grady;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allison Graves;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Allison Kilgore;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allison Lane;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allison Moore;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allison Wyte;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allissa West;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allura Skye;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allure Rose;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ally Brooks;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ally Cooper;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Allycya Silk;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Allysin Wonderland;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alma Chua;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alma Del Rey;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alora Jaymes;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alora Lux;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alsana Sin;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alta;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Aly Berk;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Aly Guzman;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Aly Marie;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyson Westley;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa A;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa Bennett;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa Dee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa Dior;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa Dutch;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa Jersey;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa Kayson;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa Marie;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alyssa Michelle;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssa Reece;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alyssa Rose;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Alyssia Kent;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Alyssia Loop;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amalia Patricia;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amanda Batt;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amanda Blow;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amanda Borges;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amanda Evans;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Amanda Nylons;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amanda Paige;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amanda Rendall;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amanda Tate;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amaranta Hank;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Amber Addis;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Addison;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Alexandria;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Amber Chase;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Clare;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Connors;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Cox;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Daikiri;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Deep;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Elise;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Fuentes;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Hall;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Kelly;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Leigh;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Amber Lynn;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Mae;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Amber Michelle;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Moore;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Pearl;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Plume;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Raines;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Rayne;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Rodgers;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Simpson;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amber Sun;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amberlina Lynn;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ambra Dolce;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ambrosa Jones;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amelia Belle;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amelia Cee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amelia Ost;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amelie Pure;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ameri Koshikawa;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ami Bush;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ami Hannah;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ami Oya;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amie Taylor;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amila A Tati;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amilian Kush;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amina Allure;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amira De Leon;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amira Roshane;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ammy Redhead;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amora Lee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amuza Madlen;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amy Alexandra;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amy Cord;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amy Lee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amy Leigh Andrews;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amy Lynn Grover;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amy Starz;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amy Summers;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Amy Varela;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ana Bell Evans;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ana Maria;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Ana Monte Real;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ana Ramirez;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ana Ribera;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ana Rock;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anabel;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anabel Carter;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anais Hills;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Analee Sands;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Analisa Lovex;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anastasia Blake;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anastasia Braun;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anastasia Christ;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anastasia Lavey;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anastasia Mayo;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anastasia Petrova;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anastasia Vi;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anastaza Delani;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anaya Leon;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Andere Ahe;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andi Ashton;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andi Peacock;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andi Roxxx;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Abrego;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Butjko;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Del Puerto;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Flores;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Hercogova;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Jaxxx;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Andrea Patonai;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Rose;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Rosu;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andrea Spinks;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Andreia Viveiro;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andy Brown;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Andy San Dimas;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Anee Ocean;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anesa Chance;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anete Jordan;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anette Allen;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Black;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Caliente;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Carson;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Crisa;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Cummings;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Lover;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Lynn;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Petite;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Rivas;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Sin;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Snow;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angel Velvet;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angela;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angela Allison;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angela Hrizantema;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angela Melini;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Angela Stone;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelia Mizuki;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelica Bright;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelica Diamond;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelica Raven;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelica Wild;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelika Dele;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelina Bonnet;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelina Brill;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelina Crow;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelina Diamanti;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Angelina Mylee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelina Rich;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelina Rose;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Angelina Vallem;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelina Verdi;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Angelique Bellerose;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelique Dos Santos;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angelique Foxx;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Angella Black;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angie George;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angie Hard;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Angie Lynx;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ania Kinski;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anike Ekina;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anisiya;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anissa Jolie;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anisyia XXX;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anita Berlusconi;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anita Cannibal;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anita De Bauch;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anita Gyongy;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anita Pearl;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Anita Queen;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anita Ribeiro;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anita Rinaldi;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anita Serena;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anjanette Astoria;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anksa Kara;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ann Harlow;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ann Joy;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ann Marie Rios;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ann Parker;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ann Stefani;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Aki;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Beck;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Blaze;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Carlene;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Chambers;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Delos;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Anna Germiona;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Halo;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Ioanovna;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Joy;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Kay;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Kelly;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Kirishima;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Lee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Mae;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Malle;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Mizukawa;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Netrebko;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Nicole West;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Nova;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Rey;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Riv;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Safina;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Sakura;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Smith;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Starr;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Takizawa;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Tatu;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Taylor;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Toulous;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anna Violete;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annabelle Rey;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annalee Belle;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anne Green;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anne Melbourne;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anneke Nordstrum;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annemarie;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annette Schwarz;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Annette White;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annia Miller;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annie Duque;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annie Engeltie;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annie King;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Annie Wolf;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annika Adams;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
Annika Bond;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annika Eve;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annina Ucatis;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Annis Ahe;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anny Aurora;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anny Lee;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anny Romaine;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anri Sonozaki;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anthea;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Antonela Perez;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Antonella Kahllo;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Antonia Jay;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Any Vega;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anya Amsel;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anya Olsen;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anya Peacock;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anya Volkov;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anya Wood;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Anzelika Kikkas;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Aoi Miyama;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Apple Bomb;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Apricot Pitts;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Aniston;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Blue;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Brookes;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Flores;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Flowers;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Katherine;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April McKenzie;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
April O_Neil;1;1.0000001192092896;1.0000001192092896;1.0000001192092896;1.0000001192092896;0.0;0.9999999403953552;
April Paisley;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Shay;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Skyz;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
April Snow;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Ara Mix;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
Araya Acosta;1;1.0;1.0;1.0;1.0;0.0;0.9999999403953552;
